product_name,product_description,ingredients,allergies,more,full_name_product,calories,proteins_g,carbohydrates_g,sugars_g,sugar_teaspoons,fats_g,saturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,calcium_mg,brand_name
בראוניז פסקזמן,עוגת שוקולד עשירה עם קרם אגוזים (24%) וצ`אנקים של שוקולד חלב מעולה,"סוכר, שומנים ושמנים מהצומח, ביצים, קמח חיטה (גלוטן), שוקולד מריר מעולה 9%, מחית אגוזי לוז, שוקולד צ`אנקס 4% (שוקולד חלב מעולה), קמח סויה, אבקת קקאו, שברי אגוזי לוז 2%, שקדים טחונים, חומר הלחה (גליצרול), איזוגלוקוזה, עיסת קקאו, מים, חומרי תפיחה (E-500ii, E-450iii), מלח, חומר משמר (חומצה סורבית), מתחלב (לציטין לפתית), מווסת חומציות (חומצת לימון), חומרי טעם וריח, אנזים. כלל מוצקי קקאו בשוקולד מריר מעולה: 50% מינימום. כלל מוצקי קקאו בשוקולד חלב מעולה: 30% מינימום.","מכיל: ביצים, חיטה - גלוטן, אגוזים (לוז, שקדים), חלב, סויה. עלול להכיל: אגוזים (אגוז מלך, קשיו, פקאן, פיסטוק), בוטנים, שומשום, (שעורה, שיבולת שועל) - גלוטן.","ללא צבעי מאכל.
																		
מכיל חומרים משמרים.","בראוניז פסקזמן, עלית",499.0,6.5,1.1,33.0,,32.0,9.0,,45.0,102.0,,עלית
כיף כף - חטיף אצבעות ופל בשוקולד חלב,חטיף אצבעות ופלים בשוקולד חלב (26%),"סוכר, חמאת קקאו, אבקת חלב, קמח חיטה (מכיל גלוטן), עיסת קקאו, אבקת מי גבינה, שמנים ושומנים מהצומח, לקטוזה, שומן חלב, קמח סויה, מתחלבים (לציטין סויה/לפתית, E-476), אבקת קקאו, מלח, חומרי טעם וריח, מתפיחים (E-503ii, E-500ii), אנזימים (פרוטאינזה). כלל מוצקי קקאו בשוקולד חלב מעולה: 30% מינימום.","מכיל גלוטן (ממקור חיטה), חלב, סויה. עשוי להכיל עקבות מזעריים של בוטנים, שומשום, אגוזים, ביצים.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","כיף כף - חטיף אצבעות ופל בשוקולד חלב, עלית",510.0,7.0,62.0,,,26.0,15.0,,6.0,93.0,,עלית
פינוקיות נמס - עוגיות ממולאות בקרם קפה ושבבי שוקולד מריר,ערך תזונתי של פינוקיות נמס - עוגיות ממולאות בקרם קפה ושבבי שוקולד מריר,"קמח חיטה (גלוטן), שמנים ושומנים מהצומח, סוכר, שבבי שוקולד מריר 5.2%, קמח סויה, קפה נמס 0.6%, מלח, מעכב חימצון (מיצוי רוזמרין), מתחלב (לציטין סויה), מתפיחים (E-500ii, E-450ii), חומרי טעם וריח.","מכיל: (חיטה, שעורה, שיבולת שועל) - גלוטן, בוטנים, אגוזים (שקד, לוז, מלך, פקאן), סויה, שומשום.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","פינוקיות נמס - עוגיות ממולאות בקרם קפה ושבבי שוקולד מריר, עלית",523.0,6.0,53.0,30.0,,31.0,14.7,,0.0,46.0,,עלית
טוב טעם,חטיף ופל מצופה ממולא קרם בטעם שוקולד,"סוכר, שומנים ושמנים מהצומח, קמח חיטה (מכיל גלוטן), אבקת קקאו, קמח סויה, מתחלבים (לציטין סויה/לפתית), חומרי טעם וריח, מלח, מתפיחים (E500ii, E503ii), אנזים (פרוטאינזה).","מכיל סויה, גלוטן (ממקור חיטה). עשוי להכיל עקבות מזעריים של שומשום, בוטנים, ביצים, אגוזים, חלב (מיוצר על קו ייצור חלבי שהוכשר לפרווה).","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","טוב טעם, עלית",551.0,4.0,64.0,,,31.0,20.0,,0.0,52.0,,עלית
בפלות - ופלים ארוכים בטעם שוקולד,ערך תזונתי של בפלות - ופלים ארוכים בטעם שוקולד,"סוכר, קמח חיטה (גלוטן), שומנים ושמנים מהצומח, קמח סויה, אבקת קקאו, מתחלב (לציטין סויה/לפתית), חומרי טעם וריח, חומרי תפיחה (E-500ii, E-503ii), מלח, אנזים (פרוטאינזה).","מכיל חיטה - גלוטן, סויה. עלול להכיל אגוזים (לוז, קשיו, שקדים, אגוז מלך, פקאן, פיסטוק, קוקוס), ביצים, שומשום, בוטנים, חלב (יוצר בקו יצור חלבי שהוכשר לפרווה).","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","בפלות - ופלים ארוכים בטעם שוקולד, עלית",512.0,6.2,70.0,38.0,,23.0,14.4,,,43.0,,עלית
משולשים,חטיף תפוח אדמה,"עמילן תפו""א, שמן צמחי, תפו""א מיובש, עמילן תפו""א מעובד (E1442), מלח, צבעי מאכל טבעיים (פפריקה, כורכום).","מכיל גלוטן (ממקור חיטה), עשוי להכיל עקבות מזעריים של בוטנים, סויה וחלב.","מכיל צבעי מאכל טבעיים בלבד. מידע נוסף: צבעי מאכל טבעיים (פפריקה, כורכום).																		
ללא חומרים משמרים.","משולשים, עלית",540.0,3.3,62.0,,,31.0,14.0,,0.0,906.0,,עלית
MUST - סוכריות על מקל ללא סוכר בטעם קולה,סוכריות על מקל ללא סוכר מופחתות קלוריות בטעם קולה (מכיל רב כהלים),"ממתיקים (איזומלט, סוכרלוז), חומצת מאכל (ציטרית), חומרי טעם וריח, צבעי מאכל (E-141, E-160c, E-171).","עשוי להכיל עקבות מזעריים של סויה, גלוטן וחלב (יוצר על קו ייצור חלבי שהוכשר לפרווה).","מכיל צבעי מאכל. צבעי מאכל (E-141, E-160c, E-171).																		
ללא חומרים משמרים.","MUST - סוכריות על מקל ללא סוכר בטעם קולה, עלית",235.0,0.0,96.0,,,0.0,,,,2.0,,עלית
BALANCE - אבקה להכנת משקה קפה,אבקה להכנת משקה קפה המכילה סיבים תזונתיים וחלבונים הידועים כתורמים לתחושת שובע,"סיבים תזונתיים (מתירס ומעולש), קפה נמס (22%), מוצקי חלב.",מכיל חלב. עלול להכיל: סויה. לרגישים לגלוטן: פחות מ- 20ppm גלוטן.,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.","BALANCE - אבקה להכנת משקה קפה, עלית",225.0,11.4,70.0,0.0,,0.7,,,,121.0,,עלית
קפוצ`ינו,אבקה להכנת משקה קפוצ`ינו,"סוכרים, אבקת חלב רזה, שומן צמחי מוקשה, קפה נמס, חומר מייצב (E-340ii), חומרי טעם וריח.",מכיל חלב. עשוי להכיל עקבות מזעריים של סויה וגלוטן.,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.","קפוצ`ינו, עלית",443.0,7.4,74.0,,,13.0,11.4,,4.0,130.0,,עלית
BiTES - נשנושי ופל בטעם שוקולד,ערך תזונתי של BiTES - נשנושי ופל בטעם שוקולד,"קמח חיטה (מכיל גלוטן), סוכר, שמנים ושומנים מהצומח, מי גבינה (חלב נוכרי), לקטוזה, אבקת חלב (נוכרי), אבקת קקאו, קמח סויה, מתחלב (לציטין סויה), איזוגלוקוזה, מלח, מתפיחים (E-500i, E-503ii), ונילין, אנזים (פרוטאינזה).","מכיל גלוטן (ממקור חיטה), סויה וחלב. עשוי להכיל עקבות מזעריים של שומשום, בוטנים, אגוזים, ביצים.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","BiTES - נשנושי ופל בטעם שוקולד, עלית",500.0,4.8,69.6,,,22.5,15.9,,3.0,96.0,,עלית
שושים שוקולד,שושים עם קרם בטעם שוקולד - חטיף בוטנים במילוי קרם בטעם שוקולד,"קרם בטעם שוקולד 45% [סוכר, שמן צמחי, אבקת קקאו, קמח סויה, חומר מתחלב (לציטין סויה או לפתית), חומרי טעם וריח, מלח], קמח תירס, חמאת בוטנים (16%), קמח אורז, סוכר מצמח הטפיוקה (טרהלוז), שמן צמחי, מלח, מייצב (קלציום קרבונאט), ויטמינים: ויטמין C, ויטמין E, ויטמין B3 (ניאצין), ויטמין B6, ויטמין B1 (תיאמין), ויטמין A, ויטמין B12.","מכיל: בוטנים, סויה. עלול להכיל: חיטה - גלוטן, שעורה - גלוטן, שיבולת שועל - גלוטן, אגוזים (לוז, קשיו, שקדים, פקאן, אגוז המלך, פיסטוק, קוקוס), ביצים, שומשום, חלב.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","שושים שוקולד, עלית",503.0,8.4,61.0,32.0,,25.0,8.2,,,302.0,,עלית
קפה עלית 12 - קפסולות קפה - 100% אינדונזיה,קפה אספרסו קלוי וטחון 100% אינדונזיה,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,"מידות: יחידה (5 גרם), קופסת קרטון (50 גרם).","קפה עלית 12 - קפסולות קפה - 100% אינדונזיה, עלית",,,,,,,,,,,,עלית
MUST בטעם לימון,סוכריות ללא סוכר בטעם לימון,"ממתיקים (איזומלט, סוכרלוז), חומצת מאכל (חומצה לקטית), חומרי טעם וריח (טבעיים ודמוי טבעיים).","עשוי להכיל עקבות מזעריים של סויה, גלוטן וחלב (יוצר על קו יצור חלבי שהוכשר לפרווה).","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","MUST בטעם לימון, עלית",234.0,0.0,96.0,,,0.0,,,,80.0,,עלית
דוריטוס COOL RANCH,חטיף תירס מתובל - USA ICONIC FLAVOR,"תירס (70.5%), שמן חמניות, סוכרים, תערובת תיבול, תערובת מלחים (מלח, אשלגן כלורי), חלבון סויה מעובד, תמצית שמרים, מחזקי טעם (מונוסודיום גלוטמט, E631, E627), מווסתי חומציות (חומצה לקטית, חומצה מאלית), חומרי טעם וריח, צבעי מאכל (תמצית פפריקה, כורכומין).",ללא גלוטן. מכיל: סויה. עלול להכיל: בוטנים.,"מכיל צבעי מאכל. צבעי מאכל (תמצית פפריקה, כורכומין).																		
ללא חומרים משמרים.","דוריטוס COOL RANCH, עלית",528.0,8.1,64.0,3.4,0.75,27.0,2.9,0.5,0.0,489.0,,עלית
דוריטוס בטעם חמוץ חריף,חטיף תירס מתובל,"תירס (66%), שמן צמחי, סוכר, חלבון סויה מעובד, תבלינים (בצל, שום), מווסתי חומציות (חומצה מלית, E262), תערובת מלחים (מלח, מלח אשלגן), חומרים מחזקי טעם (מונוסודיום גלוטמאט, E627, E631), תמצית שמרים, מלטודקסטרין, צבעי מאכל (תמצית פפריקה, כורכומין), ממתיק (אספרטיים), חומרי טעם וריח.","מכיל סויה. עלול להכיל בוטנים, חיטה - גלוטן, שעורה - גלוטן.","מכיל צבעי מאכל. צבעי מאכל (תמצית פפריקה, כורכומין).																		
ללא חומרים משמרים.","דוריטוס בטעם חמוץ חריף, עלית",520.0,7.2,62.0,3.5,,27.0,12.4,,,522.0,,עלית
שוקולד חלב - דבש אגוזים ושקדים,שוקולד חלב עם נגיעות בטעם דבש ובתוספת שברי אגוזים ושקדים,"סוכר, אבקת חלב, חמאת קקאו, שברי אגוזי לוז (6%), שברי שקדים (6%), עיסת קקאו, שומן חלב, מתחלבים (לציטין סויה/לפתית, E-476), חומרי טעם וריח, מלח, ונילין. כלל מוצקי קקאו בשוקולד חלב: 27% מינימום.","מכיל חלב, אגוזים (לוז ושקדים), סויה (מלציטין). עשוי להכיל עקבות מזעריים של גלוטן, בוטנים, שומשום, ביצים. עשוי להכיל קליפות קשות.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","שוקולד חלב - דבש אגוזים ושקדים, עלית",554.0,7.0,55.0,,,34.0,16.0,,20.0,72.0,,עלית
אצבעות וופל בציפוי שוקולד חלב מעולה ובמילוי קרם שקדים,ערך תזונתי של אצבעות וופל בציפוי שוקולד חלב מעולה ובמילוי קרם שקדים,"שוקולד חלב (45%), סוכר, קמח חיטה (מכיל גלוטן), שקדים (12%), שמנים ושומנים מהצומח, קמח סויה, אגוזים, עיסת קקאו, מתחלב (לציטין סויה), מלח, חומרי טעם וריח, מתפיחים (E-500ii, E-503ii), אנזים (פרוטאינזה). כלל מוצקי קקאו בשוקולד חלב מעולה 30% מינימום.","מכיל: גלוטן (ממקור חיטה), סויה, אגוזים, שקדים, חלב. עשוי להכיל עקבות מזעריים של: שומשום, ביצים, בוטנים.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","אצבעות וופל בציפוי שוקולד חלב מעולה ובמילוי קרם שקדים, עלית",538.0,9.5,54.6,,,31.3,14.0,,6.2,93.7,,עלית
באגט קראנצ` בטעם זיתים ועגבניות מיובשות,פרוסות באגט מתובלות ואפויות בתנור,"לחמניית באגט (83%) (קמח חיטה [גלוטן], גלוטן, סוכר, מלח, לתת [שעורה - גלוטן], שמרים, קמח סויה, דקסטרוז, חומר מתחלב [E472e], מעכב חמצון [חומצה אסקורבית], אנזימים), שמן חמניות, סוכרים (אבקת סוכר, דקסטרוז), מלח, ירקות מיובשים (עגבניות), תמצית שמרים, שמן זית, מווסתי חומציות (חומצה מלית, E260), תבלינים (בצל, שום), שמן צמחי, מיצוי עלי תה, חומרי טעם וריח.","מכיל חיטה - גלוטן, שעורה - גלוטן, סויה. עלול להכיל: בוטנים, שומשום, ביצים, אגוזים (שקד, פקאן, קשיו, לוז, מלך, פיסטוק, צנובר), שיבולת שועל - גלוטן, שיפון - גלוטן.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","באגט קראנצ` בטעם זיתים ועגבניות מיובשות, עלית",462.0,12.5,68.0,4.2,,15.5,1.8,,,934.0,,עלית
