english_name,source,portion_name,Water,Galactose,Lactose,Lycopene,Energy,Protein,Ash,Sucrose,Maltose,Riboflavin,Cholesterol,Starch,Nitrogen,Fructose,Niacin,Cryptoxanthin__beta,Tocopherol__delta,Tocotrienol__gamma,Tocotrienol__delta,Vitamin_C__total_ascorbic_acid,Thiamin,Folate__total,Vitamin_K__Dihydrophylloquinone_,Vitamin_K__phylloquinone_,Fatty_acids__total_trans,Fatty_acids__total_saturated,SFA_8_0,SFA_12_0,SFA_14_0,PUFA_22_6_n_3__DHA_,SFA_22_0,PUFA_20_5_n_3__EPA_,PUFA_22_5_n_3__DPA_,SFA_17_0,SFA_24_0,TFA_16_1_t,MUFA_24_1_c,MUFA_18_1_c,PUFA_18_2_n_6_c_c,MUFA_22_1_c,MUFA_17_1,Fatty_acids__total_trans_monoenoic,MUFA_15_1,PUFA_18_3_n_3_c_c_c__ALA_,PUFA_20_3_n_3,PUFA_22_4,Fiber__total_dietary,Iron__Fe,Magnesium__Mg,Phosphorus__P,Sodium__Na,Copper__Cu,Manganese__Mn,Vitamin_A__RAE,Carotene__beta,Carotene__alpha,PUFA_20_4,PUFA_18_4,Fatty_acids__total_monounsaturated,Fatty_acids__total_polyunsaturated,SFA_15_0,TFA_18_1_t,TFA_22_1_t,TFA_18_2_t_not_further_defined,PUFA_18_2_CLAs,PUFA_20_2_n_6_c_c,MUFA_16_1_c,PUFA_18_3_n_6_c_c_c,Fatty_acids__total_trans_polyenoic,PUFA_20_3_n_6,SFA_4_0,SFA_6_0,SFA_10_0,SFA_16_0,SFA_18_0,SFA_20_0,Lutein___zeaxanthin,Tocopherol__beta,Tocopherol__gamma,Tocotrienol__alpha,Tocotrienol__beta,Pantothenic_acid,Vitamin_B_6,Vitamin_K__Menaquinone_4_,Total_lipid__fat_,Carbohydrate__by_difference,Glucose,Calcium__Ca,Potassium__K,Zinc__Zn,Selenium__Se,MUFA_14_1_c,MUFA_20_1_c,MUFA_22_1_n_9,PUFA_22_2,SFA_11_0,TFA_18_3_t,PUFA_20_3_n_9,Choline__total,Choline__from_glycerophosphocholine,Betaine,Choline__from_sphingomyelin,Choline__free,Choline__from_phosphotidyl_choline,Choline__from_phosphocholine,Fatty_acids__total_trans_dienoic,MUFA_17_1_c,PUFA_18_2_c,PUFA_18_3_c,PUFA_20_3_c,PUFA_20_4c,PUFA_20_5c,PUFA_22_5_c,PUFA_22_6_c,PUFA_20_2_c,Cryptoxanthin__alpha,trans_beta_Carotene,cis_beta_Carotene,cis_Lutein_Zeaxanthin,cis_Lycopene,Lutein,Zeaxanthin,Vitamin_B_12,Retinol,Vitamin_D2__ergocalciferol_,Vitamin_D3__cholecalciferol_,Vitamin_D__D2___D3_,Vitamin_D__D2___D3___International_Units,col_25_hydroxycholecalciferol,Iodine__I,MUFA_20_1,PUFA_18_3i,Specific_Gravity,Tryptophan,Threonine,Methionine,Phenylalanine,Tyrosine,Alanine,Glutamic_acid,Glycine,Proline,Isoleucine,Leucine,Lysine,Cystine,Valine,Arginine,Histidine,Aspartic_acid,Serine,Fiber__insoluble,Fiber__soluble,Hydroxyproline,MUFA_22_1,MUFA_18_1,PUFA_18_2,PUFA_18_3,SFA_5_0,SFA_7_0,SFA_9_0,MUFA_12_1,TFA_14_1_t,TFA_20_1_t,SFA_21_0,MUFA_22_1_n_11,SFA_23_0,PUFA_22_3,Cysteine,col_10_Formyl_folic_acid__10HCOFA_,col_5_Formyltetrahydrofolic_acid__5_HCOH4,col_5_methyl_tetrahydrofolate__5_MTHF_,Phytofluene,Phytoene,trans_Lycopene,Boron__B,Cobalt__Co,Molybdenum__Mo,Nickel__Ni,Sulfur__S,PUFA_20_3,Biotin,Beta_sitosterol,Brassicasterol,Campestanol,Campesterol,Delta_5_avenasterol,Beta_sitostanol,Stigmasterol,Total_dietary_fiber__AOAC_2011_25_,Citric_acid,Malic_acid,Total_Sugars,Energy__Atwater_Specific_Factors_,Delta_7_Stigmastenol,Stigmastadiene,TFA_18_2_t,Ergosterol,Ergothioneine,Vitamin_D4,Ergosta_7_enol,Ergosta_7_22_dienol,Ergosta_5_7_dienol,Beta_glucan,Glutathione,Daidzin,Genistin,Glycitin,Verbascose,Raffinose,Stachyose,Daidzein,Genistein,Carotene__gamma,Oxalic_acid,Quinic_acid,Low_Molecular_Weight_Dietary_Fiber__LMWDF_,High_Molecular_Weight_Dietary_Fiber__HMWDF_,Pyruvic_acid,Folate__DFE,Theobromine,Folate__food,MUFA_16_1,Caffeine,Vitamin_E__added,Vitamin_B_12__added,Alcohol__ethyl,Folic_acid,PUFA_2_4_n_6,SFA_13_0,PUFA_21_5,MUFA_18_1_11_t__18_1t_n_7_,MUFA_14_1,Vitamin_A__IU,Phytosterols,PUFA_18_2_i,Fluoride__F,TFA_18_2_t_t,PUFA_2_5_n_3__EPA_,gtinUpc,Sugars__added,Total_sugar_alcohols,Vitamin_E,Sorbitol,Taurine,Xylitol,Chlorine__Cl,Chromium__Cr,Inositol,Inulin,Sugars__intrinsic,Acetic_acid,Lactic_acid,Ribose,Epigallocatechin_3_gallate,availableDate,modifiedDate,hebrew_name,Vitamin_K,brandOwner,brand,marketCountry,ingredients,isUpdated,search_id
,food_dictionary_merged_cleaned.csv,,,,,,248.0,22.0,,,,,45.0,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.312218Z,2025-09-10T20:33:53.312221Z,טעים - סרדינים בשמן זית,,טעמן,,Israel,"סרדינים, שמן זית, מלח.",,2626095
,food_dictionary_merged_cleaned.csv,,,,,,13.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.312390Z,2025-09-10T20:33:53.312392Z,טעים - לבבות דקל שלמים במי מלח,,טעמן,,Israel,"לבבות דקל, מים, מלח, חומצת לימון (E-330).",,1267280
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.312559Z,2025-09-10T20:33:53.312562Z,וורמיצ`לי - Vermiccelli,,טעמן,,Israel,קמח סמולינה מחיטת דורום (מכיל גלוטן).,,3201974
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.312747Z,2025-09-10T20:33:53.312750Z,ספגטיני - Spaghettini,,טעמן,,Israel,קמח סמולינה מחיטת דורום.,,2004948
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.312936Z,2025-09-10T20:33:53.312939Z,קונכיות - Lumaconi,,טעמן,,Israel,קמח סמולינה מחיטת דורום.,,2398764
,food_dictionary_merged_cleaned.csv,,,,,,362.0,10.5,,,,,0.0,,,,,,,,,,,,,,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.313114Z,2025-09-10T20:33:53.313117Z,אטריות דקות Thin Noodles,,טעמן,,Israel,"חיטת דורום סמולינה, קמח חיטה.",,1625281
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.313287Z,2025-09-10T20:33:53.313289Z,ריזוני - פסטה 100% חיטת דורום,,טעמן,,Israel,קמח סמולינה מחיטת דורום (מכיל גלוטן).,,1236023
,food_dictionary_merged_cleaned.csv,,,,,,385.0,5.44,,,,,0.0,,,,,,,,,,,,,,0.0,1.48,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,86.8,,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.313468Z,2025-09-10T20:33:53.313470Z,צ`ופי - כדורי דגני בוקר בטעם שוקו,,טעמן,,Israel,"תירס, סוכר, אבקת קקאו, עמילן טפיוקה, סירופ גלוקוזה, סידן (קלציום קרבונט), צבע מאכל: קרמל E150d, חומר מתחלב E471, ויטמין B1, ויטמין B2, ויטמין B3, ויטמין B6, ויטמין B9, ויטמין B12, ברזל, מלח, חומרי טעם.",,1003029
,food_dictionary_merged_cleaned.csv,,,,,,30.0,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.313652Z,2025-09-10T20:33:53.313655Z,טעים - פרוסות לבבות דקל במי מלח,,טעמן,,Israel,"לבבות דקל, מים, מלח, חומצת לימון.",,8164609
,food_dictionary_merged_cleaned.csv,,,,,,314.0,8.0,,,,,0.0,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.313826Z,2025-09-10T20:33:53.313829Z,THAI נודלס בטעם סיני,,טעמן,,Israel,"רכיבי נודלס: קמח חיטה, שמן דקלים (מכיל טוקופרול E306), מים, מלח. רכיבי תבלינים: מלח, קמח חיטה, סוכר, מחזק טעם (מונוסודיום גלוטמט E621), אבקת רוטב סויה, צבע מאכל קרמל, תמצית שמרים, תמצית שום, שמן גרעיני דקלים, חומר מונע התגיישות (E551), מחזקי טעם (E627, E631). ירקות מיובשים: גזר, אפונה, עירית.",,1358777
,food_dictionary_merged_cleaned.csv,,,,,,78.0,2.13,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.314007Z,2025-09-10T20:33:53.314010Z,טעים - גרעיני תירס מתוק בוואקום,,טעמן,,Israel,"תירס, מים, סוכר, מלח.",,1325539
,food_dictionary_merged_cleaned.csv,,,,,,,4.95,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.314178Z,2025-09-10T20:33:53.314180Z,טריו צינורות - Penne Trio,,טעמן,,Israel,"קמח חיטת דורום סמולינה, אבקת עגבניות, אבקת תרד.",,1687592
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.314349Z,2025-09-10T20:33:53.314351Z,ספגטי,,טעמן,,Israel,קמח סמולינה מחיטת דורום (מכיל גלוטן).,,1567486
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.314557Z,2025-09-10T20:33:53.314560Z,קרניים,,טעמן,,Israel,קמח סמולינה מחיטת דורום (מכיל גלוטן).,,2845309
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.314740Z,2025-09-10T20:33:53.314742Z,מקרוני צינורות penne,,טעמן,,Israel,קמח סמולינה מחיטת דורום (מכיל גלוטן).,,1926353
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.314912Z,2025-09-10T20:33:53.314914Z,ניוקי,,טעמן,,Israel,קמח סמולינה מחיטת דורום.,,1737345
,food_dictionary_merged_cleaned.csv,,,,,,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.315080Z,2025-09-10T20:33:53.315082Z,פטריות שמפיניון חתוכות,,טעמן,,Israel,"פטריות, מים, מלח, חומצת לימון (E330), חומצה אסקורבית (E300).",,2856371
,food_dictionary_merged_cleaned.csv,,,,,,362.0,11.0,,,,,0.0,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.315279Z,2025-09-10T20:33:53.315284Z,מקרוני,,טעמן,,Israel,קמח סמולינה מחיטת דורום (מכיל גלוטן).,,2146125
,food_dictionary_merged_cleaned.csv,,,,,,545.0,16.0,,,,,0.0,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.315530Z,2025-09-10T20:33:53.315533Z,חטיף תירס פופסים מצופה חמאת בוטנים,,טעמן,,Israel,"חמאת בוטנים (49%), גריסי תירס, שומן צמחי, מלח, ויטמין B3, ויטמין E, ויטמין B6, ויטמין B1, ויטמין A, ויטמין B12.",,3261296
,food_dictionary_merged_cleaned.csv,,,,,,248.0,22.0,,,,,45.0,,,,,,,,,,,,,,0.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.9,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.315731Z,2025-09-10T20:33:53.315734Z,טעים - סרדינים בשמן צמחי ולימון,,טעמן,,Israel,"סרדינים, שמן סויה, לימון, מלח.",,3262827
,food_dictionary_merged_cleaned.csv,,,,,,,31.1,,,,,85.0,,,,,,,,,,,,,,0.34,2.8,,,,,,,,,,,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,1.9,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.315910Z,2025-09-10T20:33:53.315913Z,טעים - סרדינים בשמן צמחי עם פלפל חריף,,טעמן,,Israel,"סרדינים, שמן סויה, פלפל חריף, מלח.",,2386018
,food_dictionary_merged_cleaned.csv,,,,,,32.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.316084Z,2025-09-10T20:33:53.316087Z,מיץ בטעם לימון,,טעמן,,Israel,"מים, חומצת לימון (E330), מייצבים (E445, E414), חומרי טעם וריח, חומר משמר (E211), צבע מאכל (E102).",,2055536
,food_dictionary_merged_cleaned.csv,,,,,,407.0,11.2,,,,,0.0,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.316259Z,2025-09-10T20:33:53.316261Z,טעים - THAI נודלס בטעם עוף,,טעמן,,Israel,"רכיבי הנודלס: קמח חיטה, שמן דקלים (מכיל טוקופרול E306), מים, מלח. רכיבי תבלינים: מלח, חומר טעם וריח עוף, קמח חיטה, סוכר, מחזקי טעם: (מונוסודיום גלוטמט E621, E627, E631), צבע מאכל אבקת כורכום, שמן גרעיני דקלים, שמרים, חומר מונע התגיישות (E551), תמצית בצל. ירקות מיובשים: גזר, אפונה, עירית.",,3179086
,food_dictionary_merged_cleaned.csv,,,,,,323.0,12.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.316438Z,2025-09-10T20:33:53.316440Z,ספגטי מחיטה מלאה,,טעמן,,Israel,קמח סמולינה מלא מחיטה דורום מלאה.,,2036797
,food_dictionary_merged_cleaned.csv,,,,,,324.0,5.0,,,,,5.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.316623Z,2025-09-10T20:33:53.316626Z,ריבת חלב,,טעמן,,Israel,"חלב, סוכר, גלוקוזה, שומן מן הצומח (מוקשה חלקית), חומר משמר (E-202), חומצת לימון, ונילין.",,7269534
,food_dictionary_merged_cleaned.csv,,,,,,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.316797Z,2025-09-10T20:33:53.316800Z,מיץ תפוחים צלול,,פריגת,,Israel,"מים, מיץ תפוחים מרוכז וארומת מיץ תפוחים טבעית.",,1387275
,food_dictionary_merged_cleaned.csv,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:53.316968Z,2025-09-10T20:33:53.316971Z,דיאט תפוזים,,פריגת,,Israel,"מים, מיץ תפוזים מרוכז, רכיבי תפוזים, פרוקטוזה, חומצת לימון טבעית, מיצב טבעי: פקטין, ממתיקים: אספרטיים, אססולפאם קי, מתחלב טבעי: גומי אראביקום, חומרי טעם וריח טבעיים, צבע מאכל טבעי: קרוטן, ויטמין C.",,6589677
